policy_on	who_checks	over_whom	secret_value	max_belief	max_belief_float	on_output
P_2-P_3	P_2	P_3	[P_3.x=72]	5/336	0.014881	[out=0]
P_2-P_3	P_2	P_3	[P_3.x=73]	10/679	0.014728	[out=0]
P_2-P_3	P_2	P_3	[P_3.x=74]	18/1235	0.014575	[out=0]
P_2-P_3	P_2	P_3	[P_3.x=75]	3/208	0.014424	[out=0]
P_2-P_3	P_2	P_3	[P_3.x=76]	15/1051	0.014273	[out=0]
P_2-P_3	P_2	P_3	[P_3.x=77]	90/6373	0.014123	[out=0]
P_2-P_3	P_2	P_3	[P_3.x=78]	30/2147	0.013973	[out=0]
P_2-P_3	P_2	P_3	[P_3.x=79]	3/217	0.013825	[out=0]
P_2-P_3	P_2	P_3	[P_3.x=80]	9/658	0.013678	[out=0]
P_2-P_3	P_2	P_3	[P_3.x=81]	10/739	0.013532	[out=0]
P_2-P_3	P_2	P_3	[P_3.x=82]	10/747	0.013387	[out=0]
P_2-P_3	P_2	P_3	[P_3.x=83]	45/3398	0.013244	[out=0]
P_2-P_3	P_2	P_3	[P_3.x=84]	3/229	0.013101	[out=0]
P_2-P_3	P_2	P_3	[P_3.x=85]	6/463	0.012959	[out=0]
P_2-P_3	P_2	P_3	[P_3.x=86]	90/7021	0.012819	[out=0]
P_2-P_3	P_2	P_3	[P_3.x=87]	15/1183	0.012680	[out=0]
P_2-P_3	P_2	P_3	[P_3.x=88]	15/1196	0.012542	[out=0]
P_2-P_3	P_2	P_3	[P_3.x=89]	18/1451	0.012406	[out=0]
P_2-P_3	P_2	P_3	[P_3.x=90]	2/163	0.012270	[out=0]
P_2-P_3	P_2	P_3	[P_3.x=91]	5/412	0.012136	[out=0]
P_2-P_3	P_2	P_3	[P_3.x=92]	45/3749	0.012004	[out=0]
P_2-P_3	P_2	P_3	[P_3.x=93]	30/2527	0.011872	[out=0]
P_2-P_3	P_2	P_3	[P_3.x=94]	6/511	0.011742	[out=0]
P_2-P_3	P_2	P_3	[P_3.x=95]	9/775	0.011613	[out=0]
P_2-P_3	P_2	P_3	[P_3.x=96]	15/1306	0.011486	[out=0]
P_2-P_3	P_2	P_3	[P_3.x=97]	30/2641	0.011360	[out=0]
P_2-P_3	P_2	P_3	[P_3.x=98]	90/8011	0.011235	[out=0]
P_2-P_3	P_2	P_3	[P_3.x=99]	1/90	0.011112	[out=0]
P_2-P_3	P_2	P_3	[P_3.x=100]	1/91	0.010990	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=10]	2/91	0.021979	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=11]	45/2048	0.021973	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=12]	46/2049	0.022450	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=13]	31/1367	0.022678	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=14]	94/4105	0.022899	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=15]	19/822	0.023115	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=16]	8/343	0.023324	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=17]	97/4123	0.023527	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=18]	98/4131	0.023724	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=19]	11/460	0.023914	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=20]	2/83	0.024097	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=21]	101/4161	0.024274	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=22]	34/1391	0.024443	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=23]	103/4186	0.024606	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=24]	13/525	0.024762	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=25]	7/281	0.024912	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=26]	106/4231	0.025054	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=27]	107/4248	0.025189	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=28]	2/79	0.025317	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=29]	109/4285	0.025438	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=30]	22/861	0.025552	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=31]	37/1442	0.025659	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=32]	28/1087	0.025759	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=33]	113/4371	0.025853	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=34]	38/1465	0.025939	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=35]	23/884	0.026019	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=36]	58/2223	0.026091	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=37]	13/497	0.026157	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=38]	118/4501	0.026217	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=39]	119/4530	0.026270	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=40]	1/38	0.026316	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=41]	121/4591	0.026356	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=42]	122/4623	0.026390	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=43]	41/1552	0.026418	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=44]	62/2345	0.026440	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=45]	5/189	0.026456	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=46]	14/529	0.026466	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=47]	127/4798	0.026470	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=48]	32/1209	0.026469	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=49]	43/1625	0.026462	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=50]	26/983	0.026450	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=51]	131/4956	0.026433	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=52]	22/833	0.026411	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=53]	133/5041	0.026384	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=54]	134/5085	0.026353	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=55]	1/38	0.026316	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=56]	17/647	0.026276	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=57]	137/5223	0.026231	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=58]	46/1757	0.026181	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=59]	139/5320	0.026128	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=60]	14/537	0.026071	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=61]	47/1807	0.026010	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=62]	142/5473	0.025946	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=63]	143/5526	0.025878	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=64]	4/155	0.025807	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=65]	29/1127	0.025733	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=66]	146/5691	0.025655	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=67]	49/1916	0.025575	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=68]	74/2903	0.025491	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=69]	149/5865	0.025405	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=70]	2/79	0.025317	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=71]	151/5986	0.025226	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=72]	19/756	0.025133	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=73]	17/679	0.025037	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=74]	154/6175	0.024940	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=75]	31/1248	0.024840	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=76]	26/1051	0.024739	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=77]	157/6373	0.024636	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=78]	158/6441	0.024531	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=79]	53/2170	0.024424	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=80]	8/329	0.024317	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=81]	161/6651	0.024207	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=82]	2/83	0.024097	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=83]	163/6796	0.023985	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=84]	82/3435	0.023872	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=85]	11/463	0.023759	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=86]	166/7021	0.023644	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=87]	167/7098	0.023528	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=88]	7/299	0.023412	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=89]	169/7255	0.023295	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=90]	34/1467	0.023177	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=91]	19/824	0.023059	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=92]	86/3749	0.022940	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=93]	173/7581	0.022821	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=94]	58/2555	0.022701	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=95]	7/310	0.022581	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=96]	44/1959	0.022461	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=97]	59/2641	0.022341	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=98]	178/8011	0.022220	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=99]	179/8100	0.022099	[out=0]
P_3-P_2	P_3	P_2	[P_2.x=100]	2/91	0.021979	[out=0]
P_3-P_1	P_3	P_1	[P_1.x=10]	1/1	1.000000	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=11]	1/2	0.500000	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=12]	1/3	0.333334	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=13]	1/4	0.250000	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=14]	1/5	0.200000	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=15]	1/6	0.166667	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=16]	1/7	0.142858	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=17]	1/8	0.125000	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=18]	1/9	0.111112	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=19]	1/10	0.100000	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=20]	1/11	0.090910	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=21]	1/12	0.083334	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=22]	1/13	0.076924	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=23]	1/14	0.071429	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=24]	1/15	0.066667	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=25]	1/16	0.062500	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=26]	1/17	0.058824	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=27]	1/18	0.055556	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=28]	1/19	0.052632	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=29]	1/20	0.050000	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=30]	1/21	0.047620	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=31]	1/22	0.045455	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=32]	1/23	0.043479	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=33]	1/24	0.041667	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=34]	1/25	0.040000	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=35]	1/26	0.038462	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=36]	1/27	0.037038	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=37]	1/28	0.035715	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=38]	1/29	0.034483	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=39]	1/30	0.033334	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=40]	1/31	0.032259	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=41]	1/32	0.031250	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=42]	1/33	0.030304	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=43]	1/34	0.029412	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=44]	1/35	0.028572	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=45]	1/36	0.027778	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=46]	1/37	0.027028	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=47]	1/38	0.026316	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=48]	1/39	0.025642	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=49]	1/40	0.025000	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=50]	1/41	0.024391	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=51]	1/42	0.023810	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=52]	1/43	0.023256	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=53]	1/44	0.022728	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=54]	1/45	0.022223	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=55]	1/46	0.021740	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=56]	1/47	0.021277	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=57]	1/48	0.020834	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=58]	1/49	0.020409	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=59]	1/50	0.020000	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=60]	1/51	0.019608	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=61]	1/52	0.019231	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=62]	1/53	0.018868	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=63]	1/54	0.018519	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=64]	1/55	0.018182	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=65]	1/56	0.017858	[out=1]
P_3-P_1	P_3	P_1	[P_1.x=66]	91/5032	0.018085	[out=0]
P_3-P_1	P_3	P_1	[P_1.x=67]	91/4917	0.018508	[out=0]
P_3-P_1	P_3	P_1	[P_1.x=68]	91/4800	0.018959	[out=0]
P_3-P_1	P_3	P_1	[P_1.x=69]	91/4681	0.019441	[out=0]
P_3-P_1	P_3	P_1	[P_1.x=70]	91/4560	0.019957	[out=0]
P_3-P_1	P_3	P_1	[P_1.x=71]	91/4437	0.020510	[out=0]
P_3-P_1	P_3	P_1	[P_1.x=72]	13/616	0.021104	[out=0]
P_3-P_1	P_3	P_1	[P_1.x=73]	91/4185	0.021745	[out=0]
P_3-P_1	P_3	P_1	[P_1.x=74]	7/312	0.022436	[out=0]
P_3-P_1	P_3	P_1	[P_1.x=75]	91/3925	0.023185	[out=0]
P_3-P_1	P_3	P_1	[P_1.x=76]	91/3792	0.023998	[out=0]
P_3-P_1	P_3	P_1	[P_1.x=77]	91/3657	0.024884	[out=0]
P_3-P_1	P_3	P_1	[P_1.x=78]	91/3520	0.025853	[out=0]
P_3-P_1	P_3	P_1	[P_1.x=79]	13/483	0.026916	[out=0]
P_3-P_1	P_3	P_1	[P_1.x=80]	91/3240	0.028087	[out=0]
P_3-P_1	P_3	P_1	[P_1.x=81]	91/3097	0.029384	[out=0]
P_3-P_1	P_3	P_1	[P_1.x=82]	91/2952	0.030827	[out=0]
P_3-P_1	P_3	P_1	[P_1.x=83]	91/2805	0.032443	[out=0]
P_3-P_1	P_3	P_1	[P_1.x=84]	91/2656	0.034263	[out=0]
P_3-P_1	P_3	P_1	[P_1.x=85]	91/2505	0.036328	[out=0]
P_3-P_1	P_3	P_1	[P_1.x=86]	13/336	0.038691	[out=0]
P_3-P_1	P_3	P_1	[P_1.x=87]	7/169	0.041421	[out=0]
P_3-P_1	P_3	P_1	[P_1.x=88]	91/2040	0.044608	[out=0]
P_3-P_1	P_3	P_1	[P_1.x=89]	91/1881	0.048379	[out=0]
P_3-P_1	P_3	P_1	[P_1.x=90]	91/1720	0.052907	[out=0]
P_3-P_1	P_3	P_1	[P_1.x=91]	91/1557	0.058446	[out=0]
P_3-P_1	P_3	P_1	[P_1.x=92]	91/1392	0.065374	[out=0]
P_3-P_1	P_3	P_1	[P_1.x=93]	13/175	0.074286	[out=0]
P_3-P_1	P_3	P_1	[P_1.x=94]	91/1056	0.086175	[out=0]
P_3-P_1	P_3	P_1	[P_1.x=95]	91/885	0.102825	[out=0]
P_3-P_1	P_3	P_1	[P_1.x=96]	91/712	0.127809	[out=0]
P_3-P_1	P_3	P_1	[P_1.x=97]	91/537	0.169460	[out=0]
P_3-P_1	P_3	P_1	[P_1.x=98]	91/360	0.252778	[out=0]
P_3-P_1	P_3	P_1	[P_1.x=99]	91/181	0.502763	[out=0]
P_3-P_1	P_3	P_1	[P_1.x=100]	1/91	0.010990	[out=1]
